id,x,y,pd,ward,zipcode,beat,ct
9513,-9758226.93,5112843.84,5,34,60643,0524,5303
9514,-9757156.26,5127489.26,7,16,60621,0724,6810
9515,-9759004.6,5147099.16,14,2,60642,1433,2416
9516,-9757898.03,5158893.64,20,48,,1634,306.04
9517,-9770240.35,5149595.07,25,36,60639,2515,1913.02
9518,-9773511.03,5151847.13,16,20,60634,1632,1710
9519,-9763216.1,5160077.65,24,50,60659,2413,207.02
9520,-9762995.77,5137954.05,10,12,60623,1033,3009
9521,-9760554.51,5152365.36,19,32,60618,1921,511
9522,-9763907.26,5154356.0,,33,60618,1724,1605.02
9523,-9770922.14,5152486.24,16,36,60634,1633,1512
9524,-9749852.64,5131161.57,2,5,60615,0234,4101
9525,-9766153.83,5126873.22,8,13,60629,0833,6503.01
9526,-9757675.91,5151708.62,19,44,,1933,629
9527,-9765853.47,5143093.03,11,28,60624,1115,2607
9528,-9762484.28,5138855.82,,12,60623,1023,8407
9529,-9755577.65,5119697.95,22,21,60620,2223,7301
9530,-9760529.32,5163509.15,24,49,60626,2424,102.01
9531,-9758744.56,5143871.07,12,27,60607,1215,8330
9532,-9763977.36,5144662.36,11,27,60624,1121,8367
9533,-9757128.11,5121921.94,6,20,60620,0613,7110
9534,-9765037.08,5122182.13,8,18,60652,0834,7004.02
9535,-9759689.91,5147988.39,14,32,60622,1434,2403
9536,-9763954.21,5142942.88,11,28,60624,1123,2714
9537,-9757383.35,5145147.64,12,27,60642,1214,2435
9538,-9763899.91,5148524.75,14,1,60647,1422,810
9539,-9767907.34,5144038.49,15,28,60644,1532,2518
9540,-9754796.18,5135184.73,2,3,60609,0213,3515
9541,-9766435.01,5146770.1,25,37,60651,2534,2306
9542,-9778762.22,5155509.89,25,28,60656,1614,7608.02
9543,-9771704.8,5158811.42,16,45,60646,1622,1001
9544,-9770933.14,5159480.83,16,39,60646,1622,
9545,-9759121.9,5148099.6,14,32,60642,1433,8423
9546,-9761859.65,5156290.62,20,10,60625,2031,402.01
9547,-9758642.49,5149392.47,18,,60614,1811,8325
9548,-9756586.24,5138231.93,9,11,,0914,8402
9549,-9752178.84,5123407.18,6,8,60619,0631,4402.01
9550,-9761087.84,5160796.55,24,,60645,2412,205
9551,-9763680.65,5156318.75,17,33,60625,1713,1402
9552,-9754401.91,5137923.99,1,3,60616,0133,8410
9553,-9753669.7,5117634.4,5,50,60656,0511,4908
9554,-9762938.59,5135118.98,9,12,60632,0911,5802
9555,-9757806.47,5154887.7,,46,60613,,
9556,-9770322.7,5147269.95,25,29,60651,2531,
9557,-9772297.44,5151806.22,16,36,60634,0331,1711
9558,-9764813.66,5147233.68,25,,60651,2535,2307
9559,-9767192.53,5144052.73,11,28,60624,1113,2604
9560,-9765000.3,5123746.87,8,18,60652,0833,7002
9561,-9773870.38,5153791.32,16,36,60634,,1703
9562,-9759185.85,5145965.83,,1,60622,0212,
9563,-9762782.48,5139950.05,10,24,60623,1022,8431
9564,-9758396.49,5151162.15,19,32,,1933,628
9565,-9755715.03,5142941.04,1,42,60606,,8391
9566,-9750930.26,5122130.9,4,8,60619,,8343
9567,-9749065.25,5122599.43,4,26,60617,0412,4503
9568,-9750568.64,5131257.59,2,4,,0234,4101
9569,-9763713.25,5158457.68,17,39,60659,1711,1303
9570,-9769188.88,5144220.01,15,37,60644,1523,5704
9571,-9760638.0,5143477.45,12,27,60612,1223,2409
9572,-9768208.5,5130710.99,,23,60638,0814,8352
9573,-9759419.56,5127502.53,7,15,60636,0726,6713
9574,-9755509.71,5114795.52,22,34,60628,2233,4912
9575,-9761503.67,5132367.7,9,15,60632,0922,5808
9576,-9762429.83,5148632.75,14,1,60647,1414,2213
9577,-9765083.35,5143925.62,11,37,60624,1122,2601
9578,-9756594.37,5135499.3,9,11,60609,0915,8399
9579,-9764740.67,5155765.39,17,35,60625,1723,1406.02
9580,-9765768.34,5156229.68,1,35,60625,1712,1403.01
9581,-9754530.28,5134305.56,2,3,60609,0213,3805
9582,-9771534.78,5147489.18,25,29,60639,2513,2504
9583,-9766944.29,5141062.21,,24,60624,1131,8430
9584,-9762163.92,5156358.62,20,40,60625,2031,402.01
9585,-9777916.87,5153830.62,16,38,60634,1614,1705
9586,-9759089.96,5157998.28,20,48,60640,2013,308
9587,-9763458.11,5142752.99,11,28,60624,1124,2713
9588,-9757809.13,5148350.9,18,43,60614,1811,8326
9589,-9767756.52,5156081.3,17,39,60630,1722,1601
9590,-9764276.3,5128445.06,8,23,60629,0823,6501
9591,-9754362.31,5110813.89,25,9,60628,0523,5305.02
9592,-9770604.66,5144637.94,15,29,60644,1512,
9593,-9762365.14,5160186.12,24,50,60659,2413,208.02
9594,-9770100.7,5160584.74,16,41,,1621,1201
9595,-9761337.48,5149933.52,14,,60647,1432,8309
9596,-9755958.12,5117580.35,22,34,60628,2232,7305
9597,-9775114.35,5161265.32,16,41,60631,1611,902
9598,-9753506.4,5132542.45,2,3,60653,0215,8358
9599,-9764821.0,5127209.76,8,13,60629,,6503.02
9600,-9753151.68,5124260.72,6,6,60619,0624,6914
9601,-9764374.56,5154615.97,17,35,60618,1723,1605.01
9602,-9762988.84,5122931.18,8,18,60652,0834,
9603,-9757658.09,5121384.52,22,21,60620,2222,4301.02
9604,-9763468.71,5154492.91,17,33,60618,1724,1606.02
9605,-9754896.56,5113515.89,5,34,60628,0522,5302
9606,-9754276.17,5141910.23,1,4,60605,0114,
9607,-9753901.89,5123792.07,6,6,60619,0623,6913
9608,-9758217.4,5150064.2,19,43,60614,1932,705
9609,-9774626.67,5153238.58,16,,,1632,1703
9610,-9757708.06,5148045.56,18,2,60614,1811,8326
9611,-9757087.97,5116481.71,22,34,60643,2232,7307
9612,-9758210.44,5141288.66,12,28,60607,1231,2832
9613,-9747933.48,5120640.64,4,7,60617,0413,4804
9614,-9763592.85,5153131.7,17,33,,1733,1607
9615,-9758352.45,5161445.98,24,49,60626,2432,104
9616,-9752418.44,5133049.12,2,4,60653,0221,8360
9617,-9773796.63,5149536.67,25,36,60707,2512,8316
9618,-9758018.15,5126713.29,7,17,60636,0724,8349
9619,-9772388.52,5130018.22,8,23,,0811,5609
9620,-9763910.46,5146686.48,14,26,60651,1422,2309
9621,-9755746.38,5146712.98,18,27,60610,1821,803
9622,-9762972.34,5151071.3,14,33,,1411,2107
9623,-9760606.52,5148912.35,14,32,60647,1432,8322
9624,-9766676.34,5138388.95,10,22,60623,1013,8434
9625,-9763461.2,5142778.45,11,,60624,0733,2713
9626,-9763100.82,5150144.24,14,32,60647,1414,2205
9627,-9761218.32,5138040.45,,25,60608,1034,8413
9628,-9755199.53,5117637.97,5,9,,0511,4907
9629,-9764350.6,5123529.42,8,18,60652,0834,7004.01
9630,-9751743.36,5107908.27,5,9,60827,0533,5401.01
9631,-9766372.22,5147309.53,25,26,60651,2534,2306
9632,-9760463.88,5146469.93,12,2,60622,1212,2423
9633,-9760236.36,5148967.24,14,32,60647,1432,8322
9634,-9752654.02,5127162.41,3,20,60637,1632,4003
9635,-9770194.86,5129827.42,8,23,60638,0811,5611
9636,-9762375.41,5159976.71,24,40,60659,2413,208.02
9637,-9767891.67,5160094.28,,39,60646,1711,1203
9638,-9746453.78,5123254.88,4,7,60617,0422,4601
9639,-9761773.76,5138013.47,10,24,60608,1034,3012
9640,-9762615.14,5139351.93,10,12,60623,1022,8407
9641,-9771273.32,5148059.83,25,29,60639,2513,2504
9642,-9755554.78,5112951.69,5,34,60628,0524,5302
9643,-9766786.82,5147453.79,25,37,60651,,2306
9644,-9761186.0,5142287.21,,27,60612,1225,8380
9645,-9760597.94,5127405.73,8,16,60636,0832,6607
9646,-9758452.54,5153480.39,19,4,60613,1923,612
9647,-9767658.08,5132120.71,8,22,60638,0814,5603
9648,-9777517.77,5152862.78,16,38,60632,1631,1705
9649,-9765928.99,5159604.87,17,39,60646,1711,1302
9650,-9763827.68,5157714.17,17,39,60625,1712,8318
9651,-9745059.95,5115218.26,4,,60617,0433,5206
9652,-9759761.29,5130631.62,7,16,60609,,6117
9653,-9747990.56,5125682.82,3,7,60616,0334,4306
9654,-9769173.28,5144675.36,15,37,60644,1523,2515
9655,-9755210.34,5128449.36,7,20,60621,0711,8346
9656,-9765542.19,5129355.08,8,13,60629,0813,6203
9657,-9764807.29,5138242.11,10,,60623,1013,3006
9658,-9758995.67,5135387.55,20,12,60622,0912,5907
9659,-9756075.96,5111120.98,5,13,60628,0523,5305.03
9660,-9764081.79,5144981.73,11,,60624,1121,2315
9661,-9759312.02,5159902.78,24,48,60660,2433,302
9662,-9759294.35,5147283.67,14,,60622,1433,2415
9663,-9758442.49,5127723.1,7,16,60636,0725,6711
9664,-9757831.33,5154764.36,19,46,60613,1915,8307
9665,-9760105.23,5129131.61,7,,60636,0715,6705
9666,-9761800.14,5149698.18,14,1,60647,1431,2215
9667,-9761760.38,5142083.36,,28,60612,1135,8374
9668,-9769777.65,5145186.88,15,37,60626,1524,2515
9669,-9774384.87,5153731.2,6,38,60634,1632,1703
9670,-9752462.41,5133575.51,2,4,60653,0221,8360
9671,-9762447.99,5116610.09,22,24,60655,2211,7401
9672,-9758104.19,5121787.04,6,21,60620,0614,7111
9673,-9759854.62,5121207.17,22,19,60620,2221,7201
9674,-9763751.27,5150362.31,14,,60647,1412,2206.02
9675,-9755214.07,5142550.1,1,4,60605,0122,8391
9676,-9754710.89,5141866.28,1,4,60605,0123,8390
9677,-9773390.14,5160000.13,16,41,60631,1611,1002
9678,-9760657.65,5115761.34,22,19,60655,2212,7503
9679,-9763076.25,5128287.59,8,23,60629,0823,6604
9680,-9756090.71,5133605.7,9,11,60609,0925,8426
9681,-9752312.65,5132501.46,2,4,60653,0221,3903
9682,-9753775.2,5123755.69,6,6,,0623,4403
9683,-9761012.85,5146123.93,12,1,60622,1212,2424
9684,-9754397.14,5144534.07,18,42,60611,1731,815
9685,-9767310.08,5154619.29,17,45,60641,1722,1602
9686,-9761250.65,5130456.61,1,14,60632,0923,6305
9687,-9769115.25,5154719.87,16,38,60641,1624,1503
9688,-9756425.0,5130464.78,9,20,60609,0935,8438
9689,-9753156.19,5133040.92,2,,60653,0221,8360
9690,-9764777.33,5129790.51,8,23,60629,0822,6204
9691,-9759035.89,5160788.06,24,49,60626,2432,106
9692,-9749747.58,5123944.25,16,30,60649,0414,8342
9693,-9765856.0,5129875.65,8,13,60629,0813,6203
9694,-9760692.13,5154518.1,19,47,60618,1523,502
9695,-9769964.08,5143379.32,15,29,60644,1512,
9696,-9772896.61,5147496.74,25,29,60707,2513,2505
9697,-9760274.75,5145122.98,11,1,60612,1221,2430
9698,-9765688.15,5129933.93,8,13,,,6203
9699,-9744669.64,5119428.8,4,10,60617,0432,5202
9700,-9765018.48,5151643.8,25,30,60618,2523,2105.01
9701,-9757506.29,5114244.64,22,34,60643,2234,7506
9702,-9753459.46,5139701.45,1,4,60616,,3301
9703,-9771577.11,5150490.32,25,30,60639,2512,3805
9704,-9764667.54,5157038.7,17,39,60625,1712,207.01
9705,-9759066.56,5154461.09,19,47,60613,1912,601
9706,-9759386.3,5125295.11,7,,60636,0735,6720
9707,-9759566.2,5148587.06,14,32,60622,1433,8323
9708,-9768238.19,5148893.21,25,,60639,2522,1911
9709,-9758008.58,5137279.1,9,11,60608,0913,6007
9710,-9757256.03,5116047.98,22,34,60643,2234,7501
9711,-9765994.28,5138615.81,10,22,60623,0225,8434
9712,-9762734.33,5151929.89,17,33,60618,1733,
9713,-9758902.28,5158805.79,20,48,60602,0712,305
9714,-9766007.87,5130599.5,8,23,,0815,
9715,-9771528.41,5147951.47,25,29,60639,2513,2504
9716,-9754402.19,5144636.57,18,42,60611,1834,815
9717,-9758696.37,5149745.59,18,2,60614,1811,8325
9718,-9754817.27,5134802.82,2,3,60609,0213,3515
9719,-9754968.74,5144877.88,18,42,60654,1831,6504
9720,-9752233.05,5126994.44,,20,60637,0321,4212
9721,-9764471.63,5156699.4,17,33,60625,1712,1402
9722,-9770835.29,5129498.21,8,13,60638,0811,5611
9723,-9768350.19,5144748.98,15,37,60644,1532,2516
9724,-9753512.9,5130851.11,2,3,60615,0231,8361
9725,-9764401.69,5151342.38,14,35,60618,1412,2106.02
9726,-9771567.31,5156652.35,16,45,60643,,1103
9727,-9759344.79,5113656.47,22,34,60643,2212,7505
9728,-9750051.16,5130328.51,,5,60637,0235,
9729,-9762209.11,5161958.76,24,50,60645,2411,203.02
9730,-9763432.45,5139694.48,10,24,,1022,6610
9731,-9767703.31,5132971.89,8,22,60638,0814,2308
9732,-9757362.13,5148158.31,18,43,60614,1813,8326
9733,-9763831.97,5138142.69,10,12,60623,1024,3008
9734,-9761955.47,5134339.89,9,12,60632,0921,5806
9735,-9746327.26,5122139.77,4,10,60617,0423,4603.01
9736,-9755477.44,5138991.05,,25,60616,0914,8411
9737,-9756376.79,5128455.55,7,16,60621,0433,8348
9738,-9772336.98,5147940.16,16,29,60707,2513,2505
9739,-9756100.2,5150131.01,19,,60614,1935,701.01
9740,-9764726.93,5149506.75,25,35,60647,2525,
9741,-9755128.78,5115144.32,31,34,60628,0513,4910
9742,-9753892.62,5144070.58,1,42,60601,0114,3201
9743,-9760722.06,5146873.46,14,2,60622,1424,2413
9744,-9762267.35,5148448.08,14,1,60647,1421,8324
9745,-9762054.06,5151172.4,14,,60618,1411,2109
9746,-9763115.64,5155222.31,17,33,60625,1724,1408
9747,-9757234.08,5156240.38,19,46,60640,1914,315.01
9748,-9764837.88,5155526.91,17,35,60603,1723,1406.02
9749,-9773255.55,5129624.22,8,23,60638,0811,5610
9750,-9759932.48,5132489.04,9,12,60609,0924,6103
9751,-9771045.58,5144343.71,15,,60644,1512,2514
9752,-9778579.58,5155829.85,16,38,60656,1614,7608.02
9753,-9755884.47,5155529.11,19,46,60640,1914,314
9754,-9763014.2,5150812.62,14,33,60618,1411,2107
9755,-9761712.87,5140190.37,10,28,60608,1023,8433
9756,-9765951.44,5126509.99,8,,60629,1653,
9757,-9766657.71,5155257.78,18,39,,1722,629
9758,-9760350.64,5148892.58,14,32,60654,1432,8322
9759,-9761148.04,5139986.83,10,28,60608,1023,8429
9760,-9773185.56,5129730.05,8,23,60638,0811,5610
9761,-9748677.39,5126858.45,3,5,60649,0331,4301.01
9762,-9759467.22,5154213.41,19,47,60613,,602
9763,-9764606.26,5150255.12,14,35,60647,1412,2206.02
9764,-9758324.1,5160850.17,24,49,60626,2432,104
9765,-9764052.13,5147004.34,,26,60651,1422,2309
9766,-9754417.22,5114798.45,15,,60628,0522,4913
9767,-9770168.98,5153602.71,20,38,60641,1633,1506
9768,-9751559.12,5120550.98,4,8,,0413,4701
9769,-9762439.72,5115255.35,22,19,60655,2211,7401
9770,-9756703.14,5149594.77,18,43,60614,1812,712
9771,-9766935.39,5156067.31,17,39,60630,1722,2304
9772,-9763522.0,5149035.82,,26,60647,1413,2211
9773,-9765167.97,5148843.1,25,26,60647,2525,2209.01
9774,-9754073.73,5128682.41,3,20,60637,,4008
9775,-9757956.98,5136017.75,9,11,60608,0913,8397
9776,-9760473.75,5147923.44,14,32,60647,1434,8310
9777,-9749231.31,5120197.7,4,8,60617,0413,4804
9778,-9751499.62,5129169.92,2,5,60637,1033,8362
9779,-9758247.59,5155789.52,19,46,60640,1913,317
9780,-9771031.14,5156259.7,16,45,60630,1622,1504.01
9781,-9765828.86,5142019.38,11,,60624,1531,2610
9782,-9763491.53,5156155.99,17,33,60625,1713,1408
9783,-9765674.52,5154054.48,17,45,60618,1722,1604
9784,-9765999.34,5139706.86,10,24,60623,1012,2925
9785,-9759361.39,5159427.09,20,48,60660,2013,305
9786,-9765092.1,5141657.2,11,24,60624,1133,
9787,-9760403.45,5151782.88,19,32,60618,1931,514
9788,-9758752.97,5139597.84,12,25,60608,1233,3107
9789,-9761660.6,5154485.98,19,43,60618,1911,503
9790,-9756095.54,5139284.27,12,25,60616,1235,8432
9791,-9763664.61,5130828.46,8,14,60632,0822,6303
9792,-9761075.78,5122648.19,8,18,60652,1115,7005.01
9793,-9747486.74,5118717.37,4,10,60617,0431,5102
9794,-9768537.64,5143689.08,15,28,60644,1532,2511
9795,-9755138.87,5148136.07,18,43,60614,1814,715
9796,-9759561.02,5138754.89,10,25,60608,1034,8432
9797,-9751651.32,5133198.88,2,4,60653,0222,3902
9798,-9764725.3,5115443.31,22,,60655,2211,7403
9799,-9765683.91,5149098.81,25,26,,2525,2209.01
9800,-9754383.23,5126929.71,3,6,60637,0322,6904
9801,-9755331.57,5127509.99,7,20,60621,0722,623
9802,-9752422.62,5126913.52,3,20,60637,0321,4212
9803,-9767829.43,5155100.65,17,45,60641,1722,1602
9804,-9769869.71,5147496.41,25,37,60639,2532,2503
9805,-9748593.3,5120871.09,4,,60617,2533,4804
9806,-9763583.19,5146740.57,14,26,60651,1622,2309
9807,-9766389.62,5136044.42,10,22,60623,0413,8305
9808,-9770918.19,5155127.77,6,38,60630,1221,1504.01
9809,-9762339.24,5159055.68,20,40,60659,2011,208.01
9810,-9771359.79,5153671.74,16,38,60634,1633,6811
9811,-9762262.1,5140926.32,10,24,,1022,8431
9812,-9763674.09,5137096.26,10,22,60623,1032,8408
9813,-9760607.12,5162156.57,24,49,60626,,107.01
9814,-9773339.0,5160681.44,16,41,60631,1611,
9815,-9756759.26,5137938.44,9,11,60608,0913,8402
9816,-9760799.88,5144977.68,12,26,60612,1221,2429
9817,-9758561.22,5141901.86,,28,60607,1231,8329
9818,-9774222.93,5156890.46,16,41,60656,1613,1007
9819,-9754227.74,5139263.08,1,3,60616,0132,5201
9820,-9750146.26,5122939.7,4,8,60619,0411,8373
9821,-9752385.68,5127991.58,3,20,60637,0312,4207
9822,-9770469.85,5143095.98,15,29,60644,1513,2520
9823,-9762729.59,5132558.28,9,15,60632,0922,8428
9824,-9755426.57,5134609.4,9,11,60609,0915,8400
9825,-9758935.61,5139978.05,12,28,,1233,8429
9826,-9756894.4,5138020.91,9,11,60608,0913,8402
9827,-9763697.23,5157974.98,17,39,,1712,8318
9828,-9760398.84,5155372.9,19,47,60625,1911,409
9829,-9770383.8,5147519.75,25,29,60639,2531,
9830,-9761621.24,5162756.48,24,50,60645,,204
9831,-9748054.25,5119922.1,4,7,60617,0413,4804
9832,-9762183.52,5158044.74,20,40,60625,2011,402.02
9833,-9758987.11,5126373.21,7,17,60636,0725,6715
9834,-9763251.07,5150511.95,14,43,60647,1411,
9835,-9763053.21,5127026.52,8,17,60629,0831,6605
9836,-9765648.23,5142584.16,11,28,60624,1115,2607
9837,-9768472.5,5142256.69,15,29,60644,1533,2522.01
9838,-9764223.99,5137710.13,10,22,60623,1024,
9839,-9747767.22,5119961.29,4,7,60617,0423,4805
9840,-9755563.05,5142307.83,1,25,60607,0123,8391
9841,-9746468.89,5118594.82,4,10,60617,0431,2004.02
9842,-9754567.78,5115546.98,5,34,60603,0513,4910
9843,-9764684.03,5136055.55,10,22,60623,1031,8305
9844,-9747908.62,5127103.01,3,5,60649,0331,8439
9845,-9756406.02,5153034.6,19,46,60657,1925,609
9846,-9768422.67,5144731.01,15,35,60644,1532,2516
9847,-9761558.73,5114736.32,22,19,60655,2212,7504
9848,-9754326.17,5117326.79,5,9,60628,0511,4907
9849,-9773937.85,5151135.92,,36,60634,2511,1801
9850,-9757059.34,5149545.45,,43,60614,1812,711
9851,-9747038.55,5123477.83,4,7,60642,0422,4603.02
9852,-9758360.75,5145031.92,12,1,60642,1215,2434
9853,-9765754.06,5152233.45,17,30,60641,1731,1613
9854,-9771699.84,5129012.74,8,13,60638,0811,
9855,-9757663.54,5154144.82,19,,60613,1923,8321
9856,-9758621.17,5115004.11,22,19,60643,2212,106
9857,-9762434.78,5134467.5,9,,60632,0911,5802
9858,-9767782.81,5149065.79,25,,60639,2522,1910
9859,-9754286.87,5123019.12,6,6,60619,0123,4403
9860,-9758719.87,5114469.77,22,13,,2234,7505
9861,-9745378.22,5122478.56,4,10,60617,0424,4602
9862,-9758454.24,5141053.75,12,28,60608,1233,8429
9863,-9773769.45,5150662.83,25,36,60634,2511,1801
9864,-9766481.98,5142941.07,11,28,60624,1115,
9865,-9774978.35,5151525.92,25,29,,2511,1709
9866,-9761711.62,5132328.46,9,15,60643,,8428
9867,-9754257.3,5144039.66,1,42,60601,0114,3201
9868,-9769207.26,5147380.8,25,37,60651,2532,2507
9869,-9767490.63,5155081.16,17,45,60641,1722,1602
9870,-9765247.25,5129932.27,8,13,60666,0822,6204
9871,-9759502.27,5163067.0,24,49,60626,2423,107.02
9872,-9758846.11,5144914.86,12,1,60642,1215,2433
9873,-9768815.54,5153544.25,16,45,60641,1634,1508
9874,-9777636.7,5152802.38,16,,60634,1631,1705
9875,-9759800.3,5150305.67,19,32,60614,,707
9876,-9759345.66,5146764.32,14,1,60622,1424,2414
9877,-9747204.57,5119845.9,4,7,60617,0423,4805
9878,-9767272.67,5127751.37,8,13,60629,0813,6408
9879,-9769017.14,5151323.81,25,31,60641,2514,5804
9880,-9761998.75,5163384.32,17,50,60645,0423,202
9881,-9747385.7,5121530.53,4,7,,0423,4606
9882,-9761215.41,5142815.56,11,27,60612,1125,2808
9883,-9747868.34,5125431.08,3,7,60649,0334,4308
9884,-9756681.84,5136801.05,9,11,60616,0914,6004
9885,-9747168.77,5116603.55,4,25,60617,0434,8388
9886,-9754676.04,5117766.73,1,9,60628,0511,4907
9887,-9764611.49,5146373.84,11,27,60651,1112,2312
9888,-9763270.07,5125582.56,8,17,60629,0831,6611
9889,-9750667.7,5124112.87,4,8,60619,0411,8343
9890,-9753661.39,5117160.87,5,,60628,0512,4909.02
9891,-9762344.8,5116019.22,22,19,60655,2211,7401
9892,-9762471.67,5156359.95,20,,60625,2031,402.01
9893,-9761249.96,5125979.26,8,17,60629,0832,6609
9894,-9746388.22,5124325.5,4,7,60649,0421,4314
9895,-9757303.4,5145058.8,12,27,60642,1214,2435
9896,-9768958.08,5141650.75,15,29,60644,1522,8314
9897,-9758109.13,5150865.94,19,43,60614,1932,704
9898,-9756007.18,5115528.65,22,34,60628,2233,4911
9899,-9755340.99,5142353.34,1,25,60607,0123,8391
9900,-9764193.16,5134752.53,,12,60632,0911,5907
9901,-9759899.83,5147501.76,14,2,60622,1424,2415
9902,-9756664.46,5143932.12,12,42,60661,1214,8425
9903,-9757725.34,5159004.99,20,48,60660,1933,306.04
9904,-9768099.58,5142940.97,15,,60644,1533,2522.02
9905,-9770923.03,5130552.17,8,14,60638,0811,5608
9906,-9773910.1,5158609.35,16,41,,1612,1003
9907,-9752489.52,5127841.88,3,20,60637,0312,4207
9908,-9776169.58,5161981.63,16,41,60631,1611,902
9909,-9763961.52,5129027.41,8,13,60629,0822,6309
9910,-9764692.15,5147791.08,25,26,60647,2535,2304
9911,-9763270.87,5136539.56,10,22,60623,1032,8305
9912,-9765694.01,5142839.44,11,28,60624,1115,2607
9913,-9773450.97,5157337.16,16,41,60656,1613,1006
9914,-9760662.8,5141398.58,12,28,60612,1225,8382
9915,-9765639.83,5128326.1,8,23,60629,2024,4202
9916,-9758939.07,5146626.35,14,2,60642,1433,2416
9917,-9757972.64,5128154.28,7,16,60636,0713,6709
9918,-9765972.14,5156081.09,17,39,60630,1722,1405
9919,-9750276.98,5121310.14,4,8,60619,0412,4802
9920,-9769443.57,5146882.36,25,37,60651,2532,2507
9921,-9753919.83,5130912.28,25,3,60615,0231,8361
9922,-9760893.79,5152200.25,19,32,60618,1921,
9923,-9756442.85,5119802.01,22,21,60620,2223,7302.02
9924,-9759667.0,5152823.0,19,47,60657,1922,8319
9925,-9760432.36,5118360.73,22,19,60643,2213,
9926,-9773874.8,5151710.19,25,36,60634,2511,1801
9927,-9749797.24,5125456.36,3,8,60649,0324,4309
9928,-9754044.31,5139722.95,1,3,60616,0132,3301
9929,-9768354.15,5144888.13,15,37,60644,1532,2516
9930,-9771424.26,5154843.3,16,38,60634,1624,1505.02
9931,-9756879.8,5150478.24,19,43,60614,1935,702
9932,-9747593.66,5123882.67,4,7,60649,0421,4313.01
9933,-9756221.77,5131183.22,,3,60609,0935,8438
9934,-9755843.51,5120152.99,22,21,60620,2223,7301
9935,-9763708.82,5147810.11,14,26,60647,1422,8351
9936,-9761132.62,5153112.77,19,47,60618,1921,505
9937,-9767201.77,5155400.03,17,39,60630,1722,1601
9938,-9762290.49,5142567.71,11,27,60612,1125,8374
9939,-9761961.92,5139083.63,10,12,60608,,8407
9940,-9762402.3,5159141.19,20,40,60659,2011,208.01
9941,-9758974.39,5138470.68,12,25,60608,1034,8432
9942,-9762810.2,5141142.06,11,28,60612,1134,8386
9943,-9760226.36,5116608.2,22,,60643,2212,7206
9944,-9769922.38,5147445.92,25,37,60639,2532,2503
9945,-9764908.93,5142080.65,11,24,,1133,
9946,-9772530.32,5129580.5,8,23,60638,0811,5610
9947,-9758660.18,5147805.9,14,2,60642,1433,8423
9948,-9751901.03,5130907.98,2,5,60615,0233,
9949,-9760191.63,5126879.54,7,16,60636,0726,6714
9950,-9776092.43,5152673.48,16,38,,1631,1202
9951,-9753382.2,5116556.52,5,9,60628,0512,4909.02
