id,x,y,pd,zipcode
2229289,-9752622.58,5116047.36,5,60628
1978953,-9755726.6,5121269.15,22,60620
350713,-9767101.06,5143823.4,11,60624
67004,-9754407.31,5144441.32,18,60611
2207684,-9754470.12,5115323.77,4,60628
101637,-9754753.27,5143131.2,1,60603
783740,-9765603.61,5139056.86,10,60623
492463,-9766614.19,5149401.62,25,60639
403346,-9757936.06,5150725.6,19,60614
1079640,-9764152.13,5154565.65,,60618
1951749,-9749031.95,5123743.85,4,60617
603398,-9770978.54,5145815.4,15,60651
1960011,-9753389.92,5121635.11,6,60619
574797,-9761438.15,5154748.92,19,60618
797516,-9763267.53,5137874.52,10,60623
146098,-9759968.09,5145233.0,12,60622
2270927,-9752490.55,5109064.21,5,60827
2425374,-9764780.38,5122753.5,8,60652
2161513,-9755502.88,5115189.53,22,60628
19466,-9757638.49,5146339.06,18,60642
581419,-9760299.03,5157108.88,20,60640
1021715,-9766294.63,5152635.24,17,60641
2463768,-9765404.86,5127106.43,,60629
990404,-9754607.89,5140270.59,1,60605
715088,-9773504.7,5150661.39,25,60634
1256901,-9775345.09,5161593.13,16,60631
2437242,-9767038.86,5123599.32,8,60652
2356131,-9758661.07,5161816.53,24,60626
1384103,-9763095.71,5161004.17,24,60645
1602845,-9753685.23,5131358.82,2,60615
130523,-9758904.7,5145153.47,12,60642
2294238,-9755331.84,5111091.64,5,60628
528841,-9759624.84,5153579.58,19,60613
2143979,-9752868.04,5119808.03,6,60619
1816313,-9759319.53,5128846.81,7,
2507241,-9771406.66,5128372.52,8,
1710617,-9755606.78,5127692.53,7,60621
415349,-9758280.06,5151809.48,19,60657
457502,-9762298.05,5149825.75,14,60647
1896809,-9754010.6,5123914.27,6,60619
1082973,-9765308.87,5155355.41,17,60636
1447407,-9758691.79,5158061.06,20,60640
233660,-9761634.2,5148309.56,14,60647
2280164,-9757618.02,5111939.7,5,60643
493039,-9766394.5,5149394.26,25,60639
2369377,-9758140.55,5117966.67,,60643
971141,-9757159.43,5137055.79,9,60608
285195,-9766065.66,5149025.2,25,
631791,-9767129.75,5142292.43,11,60624
93572,-9755409.99,5143406.17,1,60606
1431585,-9763272.54,5163313.89,24,60645
2015926,-9757321.45,5117993.43,4,60640
1615891,-9750841.82,5131548.42,17,60615
680015,-9769942.35,5143184.4,15,60644
2335603,-9743988.88,5117866.41,4,60617
1476916,-9764951.54,5132799.74,8,60632
1881009,-9752572.89,5125964.72,3,60637
567015,-9759304.41,5155618.66,19,60640
2141296,-9752853.48,5121052.57,6,60619
1767160,-9757808.17,5125139.38,7,60636
1360137,-9761036.99,5160121.54,24,60659
1655122,-9753459.23,5127821.06,3,60637
674286,-9768940.24,5142113.81,15,60644
2226268,-9753521.96,5111526.7,5,60628
906745,-9756254.17,5135385.93,9,60609
756292,-9764328.25,5140152.28,10,60623
262184,-9765487.75,5145505.15,11,60651
962597,-9762192.53,5134205.57,9,60632
2278980,-9756277.95,5113834.34,5,60643
1966399,-9757864.23,5123259.53,6,60620
168205,-9761578.18,5144770.0,12,60612
11874,-9755739.35,5146001.18,18,60610
1355475,-9775988.47,5151696.05,16,60634
2003082,-9757564.66,5118847.97,22,60643
450592,-9762484.94,5149722.03,14,60654
952093,-9761653.46,5133035.62,9,60632
1508152,-9760989.1,5133284.17,9,60609
2099480,-9751331.4,5120633.91,4,60619
2070640,-9746543.67,5124822.02,4,60649
1638308,-9754678.87,5129788.34,2,60621
1745377,-9752062.87,5127602.94,,60637
1728949,-9757468.54,5126410.23,7,60642
1840249,-9758300.43,5126517.68,7,60628
561809,-9756409.02,5156049.8,19,60640
256077,-9765141.87,5147273.79,,60651
311589,-9768639.39,5147451.2,25,60639
1103386,-9766454.91,5153406.17,17,60641
1399033,-9762678.64,5161812.61,24,60645
2000309,-9757327.0,5118427.41,22,60643
1617655,-9750227.51,5131312.7,,60615
2038344,-9760608.37,5120268.17,22,60620
1885017,-9753613.97,5125108.47,3,60619
1895654,-9754014.72,5124837.71,6,60612
2521938,-9770928.53,5127219.14,8,60654
2001991,-9756544.71,5119074.36,22,
1652589,-9753352.03,5128594.16,3,60637
1048142,-9761874.99,5155457.09,19,60625
639872,-9765678.33,5141524.39,11,60624
1914628,-9750252.55,5125896.92,2,60619
552550,-9757244.44,5153490.53,19,60613
345317,-9767827.52,5143094.19,15,60644
2250626,-9755026.93,5117449.73,5,60628
2316845,-9744841.39,5114929.5,4,60617
2425563,-9764839.15,5122427.19,8,60652
202054,-9762567.18,5142729.59,11,60612
18813,-9756783.05,5146542.37,18,60610
714627,-9774559.15,5150255.6,20,60707
436104,-9761783.71,5153172.51,19,60618
2149751,-9752698.27,5122435.35,6,60619
1331100,-9770637.86,5150798.73,25,60634
759571,-9764801.55,5139629.63,10,60623
167856,-9761253.37,5145295.89,12,60612
509195,-9765511.5,5151702.35,25,60618
1335646,-9772651.98,5152819.51,16,60634
957232,-9763442.88,5132711.71,8,60632
1354679,-9775196.12,5153435.93,19,60606
516032,-9756150.88,5152336.63,19,60657
146159,-9759640.26,5144974.79,12,60622
1669675,-9748592.05,5126891.71,3,60649
2010841,-9755700.87,5118188.02,22,60628
68497,-9754283.73,5145049.38,18,60611
2235218,-9753489.41,5116803.94,5,60628
2310032,-9745748.13,5110094.68,4,60633
906011,-9756664.08,5135113.08,9,60609
1794769,-9755758.67,5121839.75,6,60612
1262110,-9774707.85,5162937.32,16,60631
742236,-9761225.21,5142913.54,11,60612
1152825,-9769093.49,5155564.46,,60630
1391929,-9759767.22,5160789.36,24,60626
1213126,-9763650.1,5156403.74,17,60625
1102803,-9765791.14,5153196.7,17,60641
494071,-9763820.21,5150951.39,14,60618
2537995,-9761971.93,5127334.33,8,60629
1072020,-9765979.81,5154405.81,17,60641
786174,-9764671.51,5137776.51,10,60623
866046,-9756847.11,5142762.14,12,60661
286539,-9766262.03,5149169.01,25,60639
1178591,-9767233.51,5154148.82,17,60618
209307,-9764955.8,5143804.33,11,60645
1745387,-9751979.23,5128130.69,,60637
780979,-9766310.04,5138320.43,10,60623
5650,-9755057.24,5147221.13,18,60610
76177,-9758744.72,5146127.79,12,60642
2352350,-9757922.69,5159245.39,20,60660
749807,-9760649.69,5142446.95,12,60612
639751,-9765836.47,5141935.47,11,60624
675129,-9769446.9,5141956.39,15,60644
398946,-9758948.05,5149919.26,19,60614
1207733,-9764737.24,5160403.22,17,60659
1584028,-9753845.79,5133296.6,,
1534115,-9761075.49,5129327.49,8,60629
758649,-9764559.95,5139657.2,10,60623
24581,-9757409.32,5148348.67,,60614
842037,-9757772.52,5143236.22,12,
2535560,-9761016.06,5127073.58,8,60629
970477,-9756974.47,5137970.67,9,60608
447371,-9763300.72,5149819.58,14,60647
713806,-9774201.32,5150591.54,25,60707
2224955,-9754014.46,5112056.61,,
5668,-9754990.43,5147312.64,18,60610
2300537,-9750261.53,5120360.39,,60619
260330,-9765120.28,5146360.67,11,60651
1977379,-9755607.58,5120558.53,22,60620
1727911,-9756697.55,5126635.77,7,60621
2437746,-9765627.92,5123833.31,8,60652
1831059,-9761461.47,5128962.22,8,60629
453940,-9764507.38,5150497.47,14,60647
2307525,-9747307.77,5119395.53,4,60617
2022658,-9758852.66,5121663.77,6,60620
1139409,-9769855.96,5156844.52,16,60630
2314521,-9744922.44,5108409.87,4,60633
1229513,-9772952.95,5156586.45,16,60656
2531747,-9762270.03,5127862.54,22,60629
1900974,-9752323.09,5124760.57,6,60619
1278615,-9775301.88,5160260.56,16,60631
1304733,-9769514.91,5153312.88,16,
173389,-9763440.7,5145121.89,12,60612
1501411,-9766254.36,5130883.56,8,60632
77286,-9759001.56,5145636.77,12,60642
1023438,-9767657.21,5150992.67,25,60641
2094551,-9748337.94,5121323.38,4,60617
1621201,-9750386.96,5130871.72,,60615
1577994,-9752436.23,5135278.13,,60653
1545982,-9755285.98,5132629.87,9,60609
14543,-9755150.91,5146590.81,18,60610
86027,-9760277.2,5147250.04,14,60622
115921,-9754236.41,5145135.99,18,60611
1949266,-9749395.95,5121854.91,4,60617
189576,-9762055.91,5146297.19,12,60622
1486694,-9766444.79,5131214.56,8,60632
379048,-9760349.81,5148681.06,14,60647
463471,-9762487.11,5151589.58,19,60618
1065331,-9765068.27,5155132.87,17,60618
1348996,-9785012.07,5157585.17,24,60666
1690321,-9757304.03,5130894.76,9,60609
55594,-9757037.75,5149397.02,7,60614
1965949,-9757986.81,5123470.7,6,60620
65342,-9754763.0,5144211.44,18,60654
1896702,-9753577.06,5124351.32,6,60619
923276,-9759534.41,5134567.86,9,60609
2532352,-9762807.64,5127680.95,8,60629
135423,-9757516.38,5144165.49,12,60607
2268593,-9748368.02,5118515.41,4,60617
770207,-9762126.36,5139756.6,10,60608
1286665,-9776208.27,5161559.74,16,60631
2226609,-9753471.12,5115952.04,5,60628
2354646,-9757625.17,5158808.77,20,60660
1263304,-9775505.57,5163025.54,16,60631
2304004,-9745989.08,5109409.42,4,60633
1022586,-9767666.0,5151292.83,25,60641
2025028,-9758819.6,5120330.64,22,60620
2279978,-9758055.99,5112533.43,5,60643
2190585,-9757638.24,5114101.28,22,60643
1282683,-9775198.59,5158801.97,16,60631
1498193,-9765728.01,5130275.31,8,60632
1897558,-9753628.75,5123995.17,6,60619
1739509,-9752513.35,5127413.03,4,60637
1241454,-9772248.78,5155127.56,16,60630
2339746,-9758613.86,5156043.29,16,60640
1941429,-9749310.8,5125767.7,3,60649
1535378,-9761065.2,5129496.37,8,60629
1914224,-9750591.87,5125985.9,3,60619
1935456,-9749493.35,5123926.42,,60649
1499743,-9766544.43,5130971.65,8,60632
2364211,-9759663.79,5163037.96,24,60626
79994,-9759680.29,5148500.26,14,60622
1652068,-9753884.35,5128205.9,3,60637
942165,-9765927.9,5136542.17,10,60623
1221051,-9772220.68,5162400.96,,60646
1703982,-9759061.66,5130884.42,9,60707
1808063,-9759433.36,5131038.24,15,60609
2470758,-9766401.72,5122764.41,8,60652
541027,-9759275.61,5154206.49,19,
1328202,-9770204.8,5151019.6,25,60634
464820,-9762520.39,5151918.3,17,60618
33631,-9755450.27,5144991.68,18,60654
1299072,-9763175.73,5158857.58,20,60659
1703287,-9759224.75,5130856.95,9,60609
639645,-9765833.84,5141823.2,11,60624
923293,-9759437.38,5135448.42,9,60609
1552347,-9759244.89,5131289.84,9,
2053392,-9760803.63,5123257.46,11,
475135,-9765366.71,5150770.68,25,
298506,-9767014.81,5146299.34,11,60651
2486066,-9772527.09,5130135.42,8,60638
78261,-9759532.43,5147690.0,14,60622
2162979,-9755806.64,5116797.94,22,60651
93035,-9755507.49,5143603.49,1,60606
1736623,-9752652.22,5128037.67,3,60637
770372,-9762129.37,5139407.25,10,60608
2214025,-9755465.73,5112390.54,5,60628
20336,-9756959.0,5147145.53,20,60642
2440822,-9765356.25,5126137.54,8,60629
2298249,-9754086.85,5110718.3,5,
318835,-9768477.31,5145461.63,15,60651
474363,-9765146.89,5150058.28,25,60647
2478766,-9771170.88,5130968.06,8,60827
1276623,-9774327.53,5159060.68,,60631
1919261,-9752862.71,5122977.81,6,60619
546558,-9760361.51,5153672.29,19,60618
1239954,-9771883.4,5155601.93,16,60630
1136363,-9769744.59,5157741.98,16,60630
119193,-9757347.33,5145272.67,12,60642
2347845,-9757158.82,5155955.77,19,60640
2123842,-9746961.27,5121817.56,4,60617
936406,-9759257.15,5133309.46,9,60609
2037922,-9760238.09,5120247.49,22,60620
686302,-9770483.58,5142996.78,15,60644
1033745,-9769706.83,5150955.99,25,60641
1622189,-9751131.38,5130659.15,2,60615
940613,-9766525.87,5136447.53,10,60656
1586200,-9754247.24,5131907.56,2,60615
2279239,-9757555.73,5112025.92,,60643
2379565,-9759772.65,5115740.48,22,60643
2507616,-9770698.08,5128465.15,8,
1447964,-9758398.84,5158467.72,,60640
527566,-9759688.66,5153409.58,19,60613
1748703,-9753323.51,5128826.31,3,60651
109820,-9753524.86,5144184.61,1,60601
116091,-9754121.48,5145288.93,18,60611
1368782,-9762496.5,5159388.0,20,60659
1510265,-9761256.66,5133553.35,,60632
845151,-9758607.66,5141682.79,12,60607
2302903,-9746242.14,5110257.54,4,60633
1809990,-9759379.91,5127738.68,7,60636
742815,-9761454.87,5142667.09,11,60612
2010147,-9755473.71,5118251.15,22,60628
951275,-9762109.46,5134778.86,9,60632
744683,-9762106.18,5140103.06,10,60608
2283353,-9759111.29,5113879.77,22,
366913,-9764567.13,5142215.09,11,60624
168183,-9761790.44,5144882.57,12,60612
552664,-9757762.73,5153486.11,,60613
444410,-9761674.43,5149721.19,14,60647
388951,-9757220.76,5150891.14,19,60614
1050644,-9762329.54,5156149.53,19,60625
1927062,-9750680.63,5121652.53,4,60619
500390,-9765473.54,5151920.15,17,60618
1319997,-9769949.44,5152029.84,16,60641
2050175,-9758812.1,5123433.55,6,60620
2447852,-9761325.63,5125787.32,8,60629
2167855,-9756451.52,5115474.18,22,60643
484306,-9766583.25,5150202.88,25,60639
2366501,-9759174.39,5163275.71,24,60626
1588365,-9754710.33,5132497.46,2,60609
68455,-9754286.77,5144675.64,18,60611
1461047,-9767532.05,5132638.31,8,60638
1139688,-9768879.93,5156750.32,16,60633
1703315,-9759168.1,5130259.12,9,60609
1607096,-9751917.42,5131698.38,2,60615
1439823,-9760770.99,5163080.1,24,60645
2081060,-9747519.11,5123144.09,4,60617
946253,-9762383.66,5134641.84,9,60632
934836,-9759348.68,5133248.38,9,60609
801064,-9764243.83,5137032.2,10,60623
836939,-9760901.36,5141622.52,12,60612
394258,-9758214.12,5149124.35,18,60614
497236,-9764296.15,5151868.01,14,60618
1851316,-9758579.59,5125394.6,7,60636
2245774,-9747116.68,5115982.6,4,60617
1156553,-9769632.4,5154902.95,16,60641
1314859,-9772031.46,5153495.55,16,60634
2139564,-9753390.62,5121083.06,,60605
1730136,-9756571.89,5126076.86,7,60621
1010191,-9755520.04,5136836.42,4,60616
355541,-9766395.92,5143724.38,11,60624
2175777,-9756488.23,5117055.51,22,60643
2115550,-9747267.59,5121682.21,4,60617
736482,-9763743.05,5140323.58,,60623
1808772,-9759377.12,5127036.7,7,60636
221691,-9764279.28,5147480.32,14,60651
539438,-9759088.3,5154155.2,,60613
1847333,-9762969.8,5128218.81,8,60629
1795809,-9756095.55,5124390.89,6,60620
1937679,-9749465.82,5124301.0,4,60609
2299590,-9750256.31,5120065.52,4,60619
1352640,-9775165.93,5153531.97,16,60634
2283280,-9758627.91,5114941.92,22,60643
439910,-9761982.21,5151854.77,14,60618
1604487,-9754301.7,5131143.3,2,60615
1967656,-9757941.41,5122808.25,6,60620
1137221,-9769768.2,5157741.68,16,60630
540723,-9759457.92,5154552.96,19,60613
1501524,-9766393.31,5130570.44,8,60632
1124437,-9768437.74,5154291.09,16,60641
1864212,-9764454.7,5129646.81,,
1775918,-9756884.88,5123993.87,8,60620
377803,-9760376.39,5149662.19,14,60647
1200044,-9767506.02,5159547.65,17,60646
2396885,-9762865.13,5115686.79,22,60655
504322,-9764664.22,5152932.32,17,60618
2396322,-9763616.85,5115667.73,22,60655
1530301,-9762853.13,5130553.78,9,60632
1767723,-9754795.7,5125675.51,7,60621
1680207,-9756872.67,5129589.51,7,60621
612571,-9769619.43,5146201.77,,60651
2525117,-9773524.3,5127657.06,8,60638
979928,-9754583.06,5141978.8,1,60605
2333805,-9743679.53,5116386.05,4,60617
1555427,-9759347.61,5131658.3,9,60609
187716,-9762281.68,5145904.45,12,60622
1280942,-9775173.08,5158587.09,16,60631
1797545,-9759998.25,5128268.25,7,60636
671537,-9772017.3,5150105.96,25,60639
1802847,-9758905.78,5130011.45,7,60636
1932068,-9752030.5,5123076.71,6,60619
1741625,-9754023.14,5126152.75,3,60637
99858,-9754784.43,5142470.07,1,60605
242094,-9763314.71,5148398.08,,60647
534053,-9758574.69,5152510.4,19,60657
1651548,-9752156.94,5129966.18,2,60637
2345716,-9757925.11,5157273.1,20,60640
905227,-9756482.88,5135663.79,9,60609
1319341,-9769594.52,5152368.59,16,
2228813,-9752955.18,5115805.9,5,60628
1615005,-9750829.51,5132062.33,2,60615
832800,-9760105.29,5143361.84,12,60612
1816889,-9759490.95,5128027.14,7,60636
1423152,-9758880.6,5159032.29,20,60660
2418925,-9762473.99,5125104.57,8,60629
2334205,-9743679.19,5116918.2,4,60617
2413782,-9763585.37,5124507.05,,60652
1522505,-9761241.05,5131221.34,9,60632
2485981,-9773588.37,5130828.34,8,60638
1792470,-9755987.9,5123179.29,6,60620
709855,-9773572.55,5150105.57,25,60707
1295705,-9777002.4,5152741.97,16,60634
988725,-9754233.92,5139631.73,1,
2107525,-9747885.91,5120758.18,4,60617
2427987,-9764042.95,5123496.88,8,60652
915449,-9756705.43,5136021.7,9,60616
1765521,-9757835.01,5125558.05,,60636
1048875,-9761742.09,5155891.12,19,60625
1769151,-9755063.52,5125111.59,7,60621
516712,-9756496.77,5152397.94,19,60657
504282,-9764145.0,5152375.28,17,60618
1082772,-9765217.1,5155976.46,17,60625
22675,-9756808.86,5148326.38,18,60614
622080,-9769169.17,5144800.9,15,60644
1529944,-9762666.3,5130827.52,9,60632
1826252,-9760482.11,5127364.04,8,60636
427275,-9761137.96,5150639.47,14,60647
1520288,-9760630.37,5131546.9,,60609
1409307,-9759147.91,5160133.6,24,60660
1592717,-9753008.61,5132132.87,2,
813685,-9760770.25,5140718.41,12,60608
1583722,-9754325.36,5133182.86,2,60624
275590,-9765354.69,5148317.01,25,60647
1910311,-9751576.27,5127528.69,3,60637
2025918,-9758749.85,5120270.58,22,60620
831850,-9759845.76,5142660.35,12,60612
659177,-9769326.83,5150160.94,25,60639
463572,-9762463.54,5151235.82,14,60618
1915071,-9750416.92,5125843.62,3,60619
1463887,-9762066.98,5132714.33,,60632
262702,-9765339.8,5146161.69,11,60651
1266998,-9769659.15,5160724.38,16,60646
1986685,-9755843.88,5120073.62,22,60620
754473,-9764161.46,5140632.91,10,60623
30189,-9755723.12,5145549.59,18,60610
1979871,-9756419.45,5120754.41,22,60620
1856485,-9758856.47,5125342.29,7,60636
782542,-9765938.1,5138811.06,10,60623
1504651,-9765297.92,5129292.8,8,60629
1008049,-9756034.69,5136965.93,9,60616
650614,-9766393.83,5143049.36,11,60624
1048714,-9762141.5,5155709.32,19,60625
730791,-9765452.6,5139878.82,10,60623
1510883,-9761277.66,5134407.32,9,60632
531311,-9759052.46,5153882.33,,60613
1939576,-9749490.1,5125447.09,3,60649
393209,-9758657.02,5149504.46,18,60614
369069,-9765580.15,5142702.32,11,60624
377917,-9760418.59,5149208.0,14,60647
2114758,-9746513.08,5120116.57,4,60617
1128011,-9769822.52,5158196.37,16,60630
2123510,-9747251.51,5122181.18,4,60617
1948884,-9749775.22,5122215.04,4,60617
403687,-9757984.4,5150511.07,19,60614
2233956,-9752476.68,5116286.72,5,60628
1057467,-9761641.98,5156441.42,20,60625
1687179,-9757280.18,5129411.84,7,60621
1270817,-9774680.44,5157657.48,16,60656
1749812,-9752528.7,5126866.35,3,60637
1948473,-9748892.82,5122369.42,4,60617
2093273,-9749817.64,5121371.91,4,60605
946623,-9762153.84,5134966.3,9,60632
157508,-9760202.59,5146394.4,12,60622
1914059,-9750144.33,5125063.14,3,60619
715422,-9773694.97,5150657.28,25,60634
1583912,-9753562.44,5133294.97,2,60609
1887646,-9752885.9,5125204.93,3,60619
402731,-9760300.9,5150322.37,19,
845661,-9758966.6,5141304.2,12,60607
574064,-9761235.56,5154672.79,19,60618
482003,-9766289.08,5151474.74,16,60641
2008267,-9755596.13,5118903.57,22,60628
568149,-9758987.77,5155596.47,,60640
986107,-9753923.75,5140374.22,1,60605
2473421,-9766128.06,5122381.9,8,60652
214787,-9763021.96,5143094.5,11,60612
874887,-9759345.17,5139830.26,12,60608
2095450,-9748191.25,5121562.74,,60647
1421419,-9758659.92,5161050.14,24,60626
99448,-9754852.63,5143515.23,1,60602
2486063,-9771982.39,5130104.12,22,60638
1834575,-9761833.85,5128033.6,8,60629
858308,-9756138.39,5142402.64,1,60607
2146613,-9754212.98,5119394.65,6,60619
606417,-9770954.87,5146215.39,16,60651
1173290,-9768007.98,5156175.67,17,60630
1514294,-9762302.26,5133103.35,9,60632
1520479,-9760978.21,5131500.92,9,60632
1903587,-9752188.72,5124089.17,,60619
1462864,-9763166.73,5132566.37,,60632
29319,-9756239.76,5145656.38,18,60610
110354,-9753780.01,5144211.73,1,60601
2119631,-9745963.85,5118817.88,4,60617
2197797,-9759405.61,5116121.42,22,60643
540595,-9759370.63,5155204.79,19,60613
1981649,-9758534.19,5121485.17,22,60620
1530944,-9762321.81,5131132.15,9,60632
796850,-9763252.75,5138765.67,10,60623
1615278,-9750883.52,5131955.0,2,60615
1767983,-9754969.61,5125000.26,7,60621
1386383,-9763209.74,5160700.0,24,60645
1765354,-9757792.03,5125575.32,7,60636
54750,-9756997.72,5149115.09,18,60614
1460527,-9767522.64,5132967.68,8,60632
1050785,-9761781.64,5156174.93,9,60625
688798,-9768433.06,5142528.44,15,60644
806770,-9765840.04,5137630.7,10,60623
352741,-9765804.49,5143358.02,11,60624
2282029,-9756257.86,5112396.24,6,60643
2417572,-9762737.7,5123919.43,8,60652
1983411,-9756863.64,5121294.62,8,
698390,-9772849.36,5148094.83,25,60707
2290245,-9755112.32,5111323.93,5,60628
103146,-9756339.39,5143971.03,12,60661
577353,-9761281.2,5155202.02,19,60625
2316983,-9745178.87,5115331.39,4,60617
2043929,-9759770.61,5118715.32,22,
1204849,-9765525.78,5160448.38,17,60659
1506054,-9766112.62,5129900.36,8,60629
112853,-9753716.76,5144788.58,18,60618
1488174,-9765895.9,5131751.52,8,60632
877430,-9759457.29,5139311.33,16,60608
1408690,-9759186.76,5159874.96,24,60660
2304754,-9746342.24,5110727.3,2,60633
923034,-9759432.1,5135169.7,9,60609
358456,-9764306.89,5149439.38,14,60647
1002142,-9754577.28,5137225.61,1,60616
490231,-9766799.03,5151230.97,25,60641
1593261,-9752959.4,5132262.24,2,60615
1786419,-9754707.56,5121543.69,6,60620
